,별점,리뷰내용,작성자,작성일자,공감,비공감
0,10,"닥터 스트레인지 마지막 대사 ""이제 다 끝났어""는 오역입니다. ""이게 마지막 단계야""가 옳은 번역입니다. 모두들 볼 수 있게 위로 올려주세요. 또 마블의 번역가 박읍읍씨가 해냈네요. 영화...",순대볶음(gdcv****),2018.04.25 15:34,23852,572
1,1,번역가좀 짤라주세요 제발 ,RecOn(zkrp****),2018.04.25 16:26,15115,558
2,10,관람객그렇다. 토르는 신이엿다... ,wndu****,2018.04.25 10:54,13312,314
3,10,그냥 너무 충격먹어서 할말이없다... ,박우진(wls8****),2018.04.25 10:32,9575,308
4,10,관람객내년까지 살아가야 할 이유가 생겼습니다 ,별명(bomu****),2018.04.25 11:22,9049,258
5,9,3시간짜리 어벤져스4  예고편보고옴 ,창전동비욘세(anna****),2018.04.25 13:07,8400,307
6,10,토르 지구 귀환 씬에서 탄성이 절로 나옴 ,천냉(0806****),2018.04.25 15:35,7812,118
7,10,영화는 너무 좋은데 자막 돌았나? 닥터 스트레인지가 마지막에 이젠 다 끝났어가 아니라 이제 최종단계야가 맞는 해석아님? 글고 쿠키영상에 마더파커를 어머니찾는 효자로 만들어놨네ㄷㄷ 영화의 재미를 자막이 반감시키는듯 하...,rlar****,2018.04.25 13:14,6819,155
8,10,타노스에게 당하고도 주늑들지 않았던것은 토르뿐이였다영화마지막 4살짜리 아이처럼신을찾는 캡틴과 스타크의 좌절..결국 그들도 영웅이기 이전에 재앙과 전쟁이 두려운 그저 인간이었다는것 누가쎄다 약하다보다 인간과 신의차이를...,alsl****,2018.04.25 13:31,5542,212
9,10,"성지예약)) 잘봐라 닥터스트레인지가 첨에 분명 느그들 다 죽어도 타임스톤 지킨다고 했지 글구나서 이기는 경우 1개라했고 근데 토니 죽기직전에 타임스톤을 넘김 이건, 타임스톤을 넘겨야만 승리한다는것. 여기서 예측=타노...",ClasS(perk****),2018.04.25 18:19,6574,1341
10,9,관람객이 영화의 최고의 빌런은 번역가다. ,Henry(henr****),2018.04.25 16:45,5056,95
11,10,타노스는  손가락 튕기는것 만으로 어벤져스의 진골과 성골을 구별한다. ,스미스(surp****),2018.04.25 14:22,4504,112
12,7,미세먼지 원인이 타노스 였다... ,김혜린(hyer****),2018.04.25 15:38,4461,131
13,10,스타로드 때문에 망한영화... ,효르스(dar1****),2018.04.25 11:42,5375,1219
14,10,진짜 영화 다끝나고 나서 영화관에 사람들 전부다 벙쪄있다.. 본사람만 알듯.. ,김진성(kjs9****),2018.04.25 11:03,4093,102
15,10,유튜버 추측한 인간들 다 틀렸어 ㅋㅋㅋ ,일체유심조(esot****),2018.04.25 11:43,4040,133
16,10,관람객본식사를위한 에피타이져를 너무 거하게 차려놓음 ,목욕탕(kang****),2018.04.25 11:07,3999,152
17,10,관람객토르가 이리치이고 저리치여도 신은 신이였다 ,pooh(zsez****),2018.04.25 12:37,3721,53
18,10,미친아빠의 휴먼드라마 ㅜㅜ ,12341(hdk9****),2018.04.25 10:51,3511,143
19,10,사랑에 눈먼 스타로드 ... ,Lucid(luci****),2018.04.25 11:42,3440,142
20,10,잔칫집이라고 들어갔는데 나올땐 상갓집  다녀온 느낌.... ,승큐(ksk4****),2018.04.25 17:25,3268,60
21,10,헐크가 수트타고 뛰어가다가 자빠지니깐  와칸다 여전사가  (뭐지 이새기는)  라는 표정으로 쳐다보는거 개웃김 ,영이(kkss****),2018.04.26 01:20,3118,50
22,10,스타로드 욕하지마라 스타로드때문에 4편이 있다는걸 고마워 해야지 ,Sr(sang****),2018.04.25 14:31,3081,125
23,6,진짜 마블코리아 돈 먹었어요? 수많은 사람들이 박지훈 그만 쓰라고 온갖 난리를 피우고 또 지금처럼 영화 스토리 자체를 바꿔버리는 오역이 발생하는데 왜 자꾸 쓰는 지 이해가 안되네 ㅋㅋㅋ 데드풀 번역가 분 좀 쓰면 덧...,white bird(dldb****),2018.04.25 17:48,2962,106
24,10,번역하는사람 진짜 마지막에 어머니보고 할말을 잃었다 ,park****,2018.04.25 13:00,2820,70
25,9,딴 건 모르겠고 번역가는 짤라야됨 상태 개판이었음스포라서 말은 못하겠는데 중요한 떡밥대사를 전혀 다른 의미로 해석해놨어 ,hy05****,2018.04.25 13:55,2687,57
26,10,새벽에 마누라 몰래 나와서 봤다 지금 주차장인데 못올라 가겠다 폰에 마눌님 이름으로 부재중이 2통이다. 간격은 1시간 처음은 위치확인 두번째는 경고 이제 올라가면 거실 소파에 타노스가 앉아있을것이다 ,jwon****,2018.04.26 02:39,2827,217
27,10,앤트맨이랑 호크아이는 출연진에 왜 써져 있는겨... ,가지(gkdu****),2018.04.25 14:00,2681,100
28,10,확실히 원작안본사람들한텐 결말 충격적이긴할듯 진짜 겁나처절함 ,인간(tkek****),2018.04.25 10:53,2660,91
29,10,타노스가 꿈꾸는 복지사회 ,안드레아(kch2****),2018.04.25 13:24,2304,50
30,10,어벤져스에 굳이 댓글알바가 필요한가? ,기린(bin7****),2018.04.25 09:16,2289,167
31,10,타노스 입장 타노스 시점인 영화 이놈은 나쁜놈이야! 이놈은 져야돼! 라는 생각이 들지 않고 이 악당의 마음 생각들을 읽어내면서 타노스라는 악당에게 몰입되는 그냥 일반 히어로 트랜스포머 같은 영화가 아닌 수준 높은 아...,ly55****,2018.04.25 10:46,2196,165
32,10,이정도면 다음주에 인피니티 워 2 개봉해야된다 ,Seung Hee Cho(seun****),2018.04.25 17:19,2023,34
33,10,나의 히어로들이 쩌리 취급 받는 모습보니 개 우울 ,FirstPitch(mrzu****),2018.04.25 12:56,1999,42
34,10,솔직히 한국영화가 비빌 수 있는 수준이 아니다 신의영역이다 ,파츠(np10****),2018.04.25 18:59,1943,80
35,10,8시 조조로 봣는데 보니까 너무 허무하고 현타 온다 ,유뇨현(hy99****),2018.04.25 10:50,2017,160
36,10,관람객롤러코스터 탔는데 마지막에 선로가 끊어진 기분이었다.... ,ZTT(zunt****),2018.04.25 11:53,1887,53
37,10,닉 퓨리는 어머니를 애타게 찾는 효자였다 ,1346****,2018.04.25 15:53,1834,47
38,10,스포안당할려고 8시 조조로 보고왓습니다.절대로 스포 당하지 말고보세요 그래야  이 감정을 당신도 느낍니다 ,알트(opop****),2018.04.25 10:52,1811,68
39,10,아.. 약간 화가나요.. 내가 뭘본건가 싶고.. 영화가 안끝났으면 하는마음으로 시계를 봤어요. ,정주연(luvl****),2018.04.25 10:36,1825,109
40,10,토르가 강하긴하네.. ,ㅁㅁㅁㅁㅁㅁ(zhrl****),2018.04.25 12:21,1735,23
41,10,역대 히어로물 영화 중에 빌런 해피엔딩은 이번이 처음이다... ,듀로탄(alst****),2018.04.25 11:11,1833,132
42,10,스포일러가 포함된 감상평입니다. 감상평 보기내한멤버의 가슴 아픈 공통점...ㅠㅜ ,ashj****,2018.04.25 13:04,1748,57
43,10,초반 5분에 충격먹었다... 그 이후는 더 충격 하.. ,물방울(ho12****),2018.04.25 09:36,1724,64
44,10,디씨 이제 마블에  비빌 시도도 못할듯 ,융끼(udan****),2018.04.25 14:51,1704,60
45,10,캡틴은 싫어하지만 등장씬 레전드였다 ,N21(sjk1****),2018.04.25 11:42,1715,100
46,10,먼지가 되어 날아 가야지바람에 날려 ,해사마님(haes****),2018.04.25 10:53,1755,179
47,10,관람객토르랑 결혼하고 싶다... ,DIny(diny****),2018.04.25 11:28,1626,56
48,10,관람객타노스는 정말 무자비한 악당일까? ,ChaeSooBin(fast****),2018.04.25 11:18,1515,87
49,10,이번편처럼 오프닝이 무서웠던적이없다. ,kym(hell****),2018.04.25 12:00,1441,33
50,10,토니는 집에 어떻게 갈까 ? ,안쫑(ilov****),2018.04.25 16:40,1385,17
51,10,닥터스트레인지의 큰 그림이길 바래야지... ,곰팅이(aswd****),2018.04.25 15:05,1373,16
52,10,관람객토르 등장씬에서 온몸에 전율이~~ ,힝(ikhg****),2018.04.25 16:24,1340,15
53,10,티리온 라니스터 왜 우주에서 대장장이하고 있냐. ,엔디버(wj36****),2018.04.25 15:22,1343,29
54,10,살려낼 거 다 아니까 참았는데 ㅠㅠㅠㅠ 미친 거 아닙니까.... 스파이디 아이언맨한테 안겨서 울 때 주먹울음.... 왜 로다주 우주에서 제일 불쌍한 인간 만들어요.... 미친.... ,stelle(chw1****),2018.04.25 15:27,1335,36
55,10,DC의 다크함마저 마블이 앗아갔다. ,김은성(qpwo****),2018.04.25 14:43,1308,40
56,10,영화후기? 한마디만할께요.뒷감당 알아서 하세요.  하 마블이 10년동안 준비한 영화가 나한테 빅엿을 선사했네... ,무명사랑(naky****),2018.04.25 10:45,1873,674
57,10,"관람객감독의 말대로 메인빌런인 타노스의 시점에서 흘러가는 영화, 그리고 몇몇히어로들이 먼지가될때 관객들의 멘탈도 먼지가 됨 ",05ru****,2018.04.25 11:59,1313,119
58,10,"닥스의 ""It's end game"" 대사를 이제 다 끝났다라고 번역해서 한국 관객들만 멘붕 저건 ""이제 최종 단계야""라는 뜻인데..또 닉 퓨리의 ""mother fxxk...",fjd3534(sgn1****),2018.04.25 16:55,1191,39
59,10,그래서 뭘 잃었어? Everything.. ,형(rhdb****),2018.04.25 16:28,1168,28
60,10,와칸다 포에버! 소름.. ,이우석(z123****),2018.04.25 15:54,1121,21
61,10,충격적...토르겁나쌤 ,망탱파더(osun****),2018.04.25 12:28,1114,15
62,10,옆에 남자분 못일어 나네요 아무래도 지리신듯... 쿠키영상 끝났는데 말리고 나가시려나... 난 그래서 기저귀 차고 왔는데.... ,사상(rimu****),2018.04.25 10:55,1202,103
63,10,아니 평이 까는 늬앙슨데도 왜 점수는 다들 10점 주는거지? 왜냐면 보면 알아요.. ,별이되는게쉽냐(nong****),2018.04.25 14:42,1117,24
64,1,관람객박지훈이 번역하는동안은 난 계속 1점줄란다닥터스트레인지의 역대급 한마디를 난 오해하고 봤다는게 개빡친다. 비장의 한수를 뒀던 닥스가 희대의 씹트롤러가됐다. 박지훈 짤라라. ,초록거미(whtj****),2018.04.26 01:11,1105,43
65,10,욕쟁이 닉퓨리를 효자로 만들어 버렸다. ,다치코마(an23****),2018.04.25 14:34,1038,25
66,10,"헐크, Dr. 타노스 만나고 분노조절장애 완치. ",Soulchild(tash****),2018.04.26 03:43,1024,15
67,9,쿠키에서 닉퓨리가 캡틴마블 부른거 맞죠? ,포이부스(abck****),2018.04.25 11:39,1092,83
68,10,타노스 왠지모르게 외로워보인다. ,양재준(jun_****),2018.04.25 11:30,972,22
69,10,토르만 속시원한 영화 .. 혼자 하고싶은거 다함 ,내일모래(hich****),2018.04.25 19:18,959,12
70,10,닥스형 .. 도르마무 내가왔다 라고 무한반복했었자나...이번에도 주문걸어놨지? 그치? 단지 반복 주기가 1년인거지?ㅠ ,ks0052(yks0****),2018.04.25 13:52,966,23
71,10,다 필요없고 사춘기 그루트 존나귀엽지않음? ,힐러(hela****),2018.04.26 22:44,943,12
72,10,이걸볼수있는 세상에 태어나서 참 감사하다 .. ,sang****,2018.04.25 09:37,953,44
73,10,그냥충격. 근데 타노스 마음이 조금 이해간다 왜지? ,나빠(guys****),2018.04.25 11:08,933,62
74,8,이전까지 봤던 어밴져스와 분위기가 사뭇 다르다.모든 것이 닥터 스트레인지가 말한 단 한번의 승리의 일부이길... ,스마일(gnk5****),2018.04.25 11:41,881,19
75,10,사실 타노스 그는 주인공 이였다.... ,next****,2018.04.25 12:30,870,31
76,10,관람객쿠키까지 기다렸으나 멘붕으로 나옴 ,innerglow(ayaa****),2018.04.25 11:07,832,25
77,10,번역한분 다른직업 찾아보자 ,세기의걸작히오스(davi****),2018.04.25 16:27,782,17
78,10,이 영화는 진짜 미친 영화다 영화 크레딧이 올라갔을 때 모든 사람들이 일관적으로 입을 벌리고 멍을 때리고 있었다 영화 자체로도 먹먹하고  절망적이지만 어떻게 2019년을 기다려야 하는지가 더 크다 ,삼류작가(dama****),2018.04.25 14:54,786,23
79,10,"관람객이 영화를 보기 위해 필요한 것은음료도, 팝콘도, 과자도 아닌 우황청심환이다. ",Qush(tmxh****),2018.04.25 12:32,757,29
80,9,소문난 잔치가 고구마 잔치였고 그 고구마만으로 관객을 충격의 도가니로 빠트리는 마블 당신들은 도덕책.. ,daughtry(mayb****),2018.04.25 12:07,769,44
81,10,짱개들이 할리우드에 돈 쳐발라서 중국색 입히려고 하는데 제발 마블에다가는 투자 못하게했으면 ,아르카디아(ulla****),2018.04.25 18:12,676,18
82,10,닥터가 1개가이긴다했지 스타크가살아있어야이긴다는 말인듯 보고나왔는데 일이손에안잡힌다 ,세느19(bob6****),2018.04.25 13:30,655,12
83,9,"번역가 누구냐...mother fxxx 가 ""어머니""냐?  번역이 좋은 영화 조져서 반개뺐다.. 영화는 두번 봐라! 대박임 ",pswd****,2018.04.25 14:45,634,22
84,10,피터 퀼....꼭 그랬어야만 속이 후련했냐!!! ,폭탄발언(shla****),2018.04.25 11:29,631,31
85,10, 끝나고 다 같이 벙쪄있음... 이게 끝난 건가 싶고 끝나고 20분 동안 이게 뭐지 라는 말만 반복함 확실히 재미는 있지만 이게 뭐지...? 본 사람만 알 듯 ,inspirit(leah****),2018.04.25 12:03,604,20
86,10,the end game 닥터스트레인지의 대사인데요. 이것은 마지막 단계야 라는 의미도 있지만 체스에서 왕을 잡을때 두는 수를 보고 의미하는 말입니다 ,렝루롤(yjh1****),2018.04.26 01:20,592,10
87,10,정말 149분이 이렇게 빨리 지나가기는 처음이다.... 영화가 끝나지 않기를 바랬다.. 영화관내의 모두가 숨을 죽이면서 봤고.. 다들 자신이 어벤져스인마냥 깊은 패배감과 슬픔을 가진 시선으로 스크린을 바라보고 있었다...,용이오빠(tige****),2018.04.25 15:19,599,22
88,10,토르.. 히어로 오브 어벤져스 인정합니다. ,비랄(sung****),2018.04.25 12:58,558,8
89,10,제발 번역가 적폐청산좀 진짜 너무 화납니다 저런 능력없는 사람이 인맥빨로 당당히 번역하고 있다는게 너무 역겹습니다 ,snoo****,2018.04.25 20:11,545,7
90,10,영화 마지막 쿠키영상의 문양은 '캡틴마블'을 의미합니다. ,아(msw-****),2018.04.25 13:21,557,19
91,10,블랙펜서 “와칸다포에버” 하고 다같이 달려갈때 솔직히 지렸다 추천ㅋ ,gowl****,2018.04.27 19:51,545,12
92,10,관람객첫째로 이렇게 희망과 꿈이 없는 영화는 처음.. 둘째는 악당인 타노스에게 반하게 되고..셋번째로는 이번편이 끝이 아니고 2부가 나올것을 아니까 제발 영화가 끝나지 않길 바랬다.. ,qodu****,2018.04.25 11:36,570,41
93,10,나는 로키가 제일 인상깊었음. 그눈빛 아직도생각나는데 왜 아무도 거론을안하지 ㄷㄷ ,hjk1****,2018.04.26 21:18,535,11
94,10,갑자기 입맛이 없고 우울하네요.. ,심지(ytra****),2018.04.25 12:21,540,24
95,9,관람객여기 들어와서 이댓글 보는순간 당신은 이미 스포당한 상태입니다 인터넷끄시고 극장으로 뛰어가세요 ,hataegi(glgg****),2018.04.25 15:33,530,15
96,9,덕후들은 만족할만한 디테일을 뽑아냈지만스타로드에게 발암포지션을 맡길줄...아쉽다!Part1인걸로 만족하쟈 ,만돌(kuma****),2018.04.25 10:53,547,38
97,10,관람객시리즈가 갈수록 힘이빠지는게 아니라 역대급으로 경신... 다시 예매하러 감 .꼭 아무 스포없이 가세요 ,라벨로(wjdx****),2018.04.25 12:38,514,17
98,9,관람객충격의 결말을 맞이하라 ,마카리나(kang****),2018.04.25 10:53,519,23
99,10,처발릴거라 예상은했지만.. 많이어둡다. 엔딩크렛딧 올라갈때 나오는 음악조차 어둡다 ,saki****,2018.04.25 12:52,508,13
100,9,2002년 월드컵 4강전 패배한 그날의 느낌. . .졌는데 졸라 잘해서 할 말이 없어 ,다빈치(ohk3****),2018.04.26 00:54,496,9
101,10,가슴이 아니라 목을 베어야지... ,미용계에서 부자(qkdt****),2018.04.25 19:13,464,3
102,10,주인공은 토르...망치 들고 등장할때 소름~~ ,어쿠스틱꼴라보(heli****),2018.04.25 13:07,466,17
103,10,어벤져스:타노스의 무한파워 ,네코와24(axdp****),2018.04.25 11:34,468,19
104,10,와 나 영화보고 집가는길에 천천히 다시 생각해봤는데닥터스트레인지가 왜 타임스톤 넘긴지 생각해봤는데 일부러넘긴거였어ㅋㅋㅋㅋ개소름돋네진짜 타임스톤넘긴게 이길수있는 한가지방법이였는데 넘긴게 타노스가 어떠한이유로 다시 시간...,acourve(tjdw****),2018.04.25 21:38,452,18
105,10,토르는 역시 신이구먼. 잠시나마 잊고 있었어. ,AHHA(kdyi****),2018.04.25 12:46,441,12
106,10,누가토르가 조밥이라고했노? 다죽일삘라토르가 마블에서 1인자다 ,별의전설(kyuy****),2018.04.25 21:53,441,13
107,9,마크러팔로가 실수로 스포한게 진짜였을줄이야ㅋㅋㅋ ,그깟대충(gomu****),2018.04.25 19:04,436,15
108,10,스타로드 욕하는 인간들아 ;; 닥터가 그것까지 안보고 일저질렀겠냐?? 생각좀 ,또리(iaan****),2018.04.25 17:47,430,16
109,10,관람객아이언맨 광팬이였던 내가...토르만 생각이난다.. 토르는 신이였다. ,벅경(kyun****),2018.04.26 02:51,414,3
110,10,14000602분의 1 ,혁이(sksk****),2018.04.25 19:24,418,18
111,10,거의 어벤져스 구조조정 ,핸(jhae****),2018.04.26 00:19,399,6
112,8,비젼 동네개찐따처럼만들어놨네 이마에보석아깝다 ㅡㅡ ,마징가(goon****),2018.04.26 15:48,399,10
113,8,옆에 계신 분이 마지막 장면을 보고 어이가 없어서 입을 못 다무신 모습 잘 관람하였습니다. ,피탕(peta****),2018.04.25 11:43,405,17
114,10,DC우는 소리가 여기까지 들린다ㅋㅋㅋ ,고태성(rh98****),2018.04.25 17:36,376,15
115,10,관람객우주를 살리기위한 타노스 선생의 위대한 희생정신이 빛나는 영화 ,타마(dutl****),2018.04.25 13:43,378,17
116,10,관람객닥터가 시간을 앞질러 몇십만개의 미래를 보고왔다고했을때토니가 승리할수있는 방법이 있냐고 물었을때단 한가지 있다고 했다분명히 닥터는 보석을 순순히 넘겨준게 아니다 ,피타입(xosk****),2018.04.26 09:39,361,5
117,10,그거 하나 생각났다.. 마블시리즈가 더 안나오면 볼영화 없겠구나.... ,라지쥬(sawa****),2018.04.25 14:19,367,11
118,10,박지훈이라는 번역가가 대작 하나를 망치는구나 ,NOC(vkfk****),2018.04.25 19:52,358,4
119,10,닥터스트레인지가 말한 한 가지 승리 방법이 타노스가 직접 후회하게 만들어서 시간을 되돌리는 겁니다. ,박정훈(8242****),2018.04.25 23:02,369,19
120,10,닥터 스트레인지의 최후반부 대사  '이제 다 끝났어'   는 틀린 번역입니다 이게 최종단계야 가 옳은 표현입니다 Mother fucker라는 욕을 '어머니'라고 번역했습니다 이글을 읽으신...,월야1234(cotm****),2018.04.25 16:51,354,8
121,10,형형색색의 공기돌을  수집하는 딸바보 아빠의 우주여행기 ,해온(haeo****),2018.04.28 16:31,346,5
122,10,진짜 관객을 호구로 보나? 헤임달은 흑마법사처럼 되고 통과 능력을 페이징이라 쓰고  속편을 기대하게 만들어야 하는 닥터 스트레인지의 말을  가망 없는것마냥 번역해버리네. 돈주고 티켓산 관객들한테 피해를 줄거면 그냥 ...,Kindtoast(dlwo****),2018.04.25 23:00,342,7
123,10,10년동안 마블의팬이셨던분들은 기존의식상한 엔딩과는다른 신선한엔딩을볼수있어서 충격과 어벙찜이 공존할것이고 히어로물을 처음보신분들이라면 그냥 쓰레기영화. ,정윤서(duri****),2018.04.25 11:10,421,87
124,10,히어로물에 권선징악이 없다니.. ,일이삼사(bong****),2018.04.25 13:18,329,12
125,10,관람객가벼운 마음으로 봣다간 현타오는 영화 ,브랄레ㅔ렐(zlap****),2018.04.25 12:57,323,7
126,10,스포 하지마라 진짜 우리가 느낀 그 결말의 충격을 모든 사람들이 느껴야 해 ,찹쌀개(sahr****),2018.04.25 14:36,320,5
127,8,토르랑 스칼렛만 개쎄다. ,곰곰(mank****),2018.04.25 20:41,317,7
128,8,관람객엄청난 스케일에 한 번 놀래고 그 많은 영웅들 빠지지 않게 스토리가 잘 짜여있어 제작진 능력에 감탄하였습니다. ,시넝이(syri****),2018.04.25 21:22,310,9
129,10,기대한만큼 꿀잼인데 그냥 충격이다 ,이창주(ckdw****),2018.04.25 11:04,311,10
130,10,미친...맨탈파괴다마지막에 ,소현이빠(duli****),2018.04.25 10:50,314,17
131,10,혼자보겟지 생각햇지만 역시 혼자봣다 ,dgfas(lgk9****),2018.04.25 10:53,299,10
132,10,닉퓨리 효자설.... ,풀라(als5****),2018.04.25 20:59,287,4
133,10,관람객세번소름끼쳤다첫번째 캡틴아메리카 등장할때두번째 토르무기들고 복귀할때세번째 시간끝났는데 사람들이 다 앉아서 멍깔때 ,혀언(yhki****),2018.04.25 14:53,285,5
134,10,토르는 소름돋을정도로 멋졌고 결말은.. 멘탈이 가루가 되어버리네.. ,한국어좀해줘(emrw****),2018.04.25 15:29,281,4
135,10,와칸다 포에버 어벤져스 포에버 ,김프로(just****),2018.04.25 20:49,280,4
136,10,충격 그자체..마블은 매번 역대급이네.. ,BetterThanFlower(njs3****),2018.04.25 11:53,277,12
137,7,관람객타노스의 감성이 폭발한다. ,이수현(masu****),2018.04.25 12:40,282,17
138,10,2편이 나와야만 하내 헐.... ,back****,2018.04.25 10:40,277,21
139,10,댓글알바아니고 그냥 호감순 1등 먹으려는애들 아님? ㅋㅋㅋㅋ 국산영화도아니고 뭐 댓글알바가잇냐 ,ddddddd(qhtj****),2018.04.25 09:28,337,81
140,10,"관람객""우당탕탕""을 기대하고 갔다가 내 뒷통수 ""우당탕탕"" 뚜두러 맞고 집에 돌아왔다... ",육지단(dydd****),2018.04.25 12:50,257,9
141,10,캡아 등장씬이 거진 수양대군등장씬에맞먹음ㅋ 진지충캡아대존잘ㅜㅠ ,RhfepQk(helo****),2018.04.25 20:50,246,6
142,10,"관람객정말 그나마 스포안당하고 조조로 본거에 감사하는중,,ㅎ ",김민성(hell****),2018.04.25 11:25,248,11
143,9,이게 다 목을 안 쳤기 때문이다 ,dlwh****,2018.04.25 21:13,229,6
144,10,스톰브레이커를  들고 와칸다에 등장한 토르의 모습을 보고 온 몸에 전율이 돋았다. ,gktj****,2018.04.26 21:23,226,4
145,10,무슨 말이 더필요하죠? ,기현이안녕(rlgu****),2018.04.25 09:27,257,37
146,10,아마 이 관객의 반도 멘탈이 먼지처럼 날아갔을듯. ,현규(sund****),2018.04.25 16:01,221,9
147,8,이번 어벤져스의 주인공은 타노스라고 생각하고 영화보셔야 재밌습니다 ,케사장(kyun****),2018.04.25 13:23,222,11
148,10,토르 진짜 왜이렇게 멋있냐 소름돋았다 ,용쨩(ehdd****),2018.04.26 21:29,211,3
149,10,관람객소울스톤 가지러 갈 때 그 망령같은애 캡틴아메리카 1편에 걔 아님? ,저녁(over****),2018.04.26 17:45,227,21
150,10,신랑이내일보자그래서 오늘몰래혼자보러왔는데 내일안본척하고신랑이랑또봐야겠어요 ,happ****,2018.04.25 12:35,219,22
151,8,관람객헐크 타노스 만나고 분노조절 장애 완치됨 ㅋㅋ ,봉이(dmlq****),2018.04.26 01:24,193,3
152,10,스트레인지 대사가 이상하다고 생각했는데 오역이였다니...스토리 전체를 말아먹는 오역이네 ,tyan****,2018.04.25 20:52,184,4
153,10,재밌었다... 드디어 타노스를 만나게 되서 너무 좋았고 향후 10년 마블 스토리가 어떻게 전개될지 너무 궁금하다. 마블 세대에 살고 있다는 게 감사하다. 스타워즈 시리즈에 열광하는 사람들을 이해 못 했었는데 마블 시...,crim****,2018.04.26 23:20,177,2
154,10,어벤져스를 그저 어린 애들을 위한 영화라고 생각하고 보면 큰 오산이다 ,아르펠리노(robo****),2018.04.25 15:08,182,8
155,10,번역하시 분.. 나오세요.. ,뛰뛰빵빵(ihod****),2018.04.25 16:23,180,7
156,10,야이 개념없는 ㅅㄲ들아 댓글에다 스포좀 하지마라이거 법적으로 책임좀 물려야지 참나... ,Grayhound(beom****),2018.04.25 10:09,191,27
157,10,박지훈 번역가좀 짤라주세요말한마디로 영화판도가 달라짐마더퍼커가 어떻게 어머니를 찾는 효자로 바뀝니까?이거는 중학생들도 알겠구만 차라리구글번역기를 써라 ,아잉잇팅(hyck****),2018.04.25 19:34,165,5
158,10,관람객이 영화 최대 빌런은 타노스가 아니라 박지훈이다 ,붉은교룡(crup****),2018.04.25 23:45,159,1
159,10,완벽하지 못한 영웅들과 자기나름대로의 철학을 가진 최강의 악당 타노스 ,psh9****,2018.04.25 13:32,155,2
160,10,관람객“타노스는 돌아온다” 에서 소름돋았네요 ,돋네(whrb****),2018.04.25 21:27,151,2
161,10,"이거 엔딩후 영상있나요? 엔딩크레딧 졸라길어서 안보고 나왔는데.. 있으면 추천,없으면비추좀.. ",JeongDooKim(jdhe****),2018.04.26 01:57,167,20
162,9,"이번편  제목은 ""타노스의 대모험"" ",이쁜레아(pret****),2018.04.25 22:04,150,5
163,10,도대체 앤트맨이랑 호크아이는 주연 출연진에 왜있는거임? ,옆집강아지가질래(dhaw****),2018.04.25 20:08,154,10
164,8,영화끝나고 나서 타임스톤으로 149분전으로 돌아가고 싶었습니다. 예고편으로 스토리라인 예상하면 엿드시게 될거고 기존 마블영화와 후반부와 엔딩의 분위기가 180도 달라요 .. 극중 한 캐릭터의 대사를 제 마음에 빗대어...,스플래쉬(lord****),2018.04.25 12:53,159,15
165,10,관람객일이 손에 안잡힌다.. ,mamo****,2018.04.25 19:25,140,3
166,10,토르 미쳤다 정말....너무 섹시하다 ,얌얌쩝쩝(www3****),2018.04.27 13:24,139,4
167,10,관람객스포일러에게 맞지 않으려면 선빵치는 방법밖에 없다. 그렇다 분명 나는 선빵을 쳤지만 영화에게 처절하게 짓밟혔다. ,틱톡(jkdk****),2018.04.25 18:25,134,1
168,10,다른 나라에서는 환호성 치는 장면이 우리나라에서는 번역가 때문에 개암울한 장면이 됨. 엄청 기대하고 봤고 닥터 좋아하는데 이상한짓 하길래 뭐지 싶어서 찾아보니까 오역. 영화결말을 바꿔버렸네 진짜. ,MonkeyHoon(monk****),2018.04.26 01:05,130,2
169,10,토르가즘이 온몸을 통해서 부르르르 ,104t****,2018.04.27 13:44,128,1
170,10,캬 어벤져스를 문화의 날로 5천원주고 봤는데 5천원밖에 안준게 미안할정도의 영화였다 ㄹㅇ ,감띠(gold****),2018.04.26 02:55,129,2
171,10,"관람객번역가 정말 대단하네요. ""Mother fu..""라는 대사를 어머니로 번역해놓으셨어요 ",milreo(wnsc****),2018.04.25 21:07,132,5
172,8,닉퓨리가 거기서 왜 엄마를 찾냐? 뒤에 f단어 하지못한거겟지. 영알못인 나도 그정도는 알겟다 ,dddn(boyb****),2018.04.25 18:30,128,3
173,10,아니 얘들아 어차피 첫 조조타임이 8시 30분이고 지금 9시 반이라 첫 상영보는사람도 아직 다 안보고 보는중이야. 지금 평점 쓴애들은 다 안본애들이라고 생각하면되 ,osw7****,2018.04.25 09:46,233,112
174,8,일찍볼수록 보람이 있어요 온갖스포에 시달리기전에 가는게 좋을듯 ,슬픈개소리(sest****),2018.04.25 11:20,126,6
175,10,잘봤는데 3시간으론 부조하더라 5시간으로 만들어도 될 영화다. ,브래드피트(sana****),2018.04.26 02:26,118,4
176,10,박지훈이 말아먹은 닥스 이미지 누가 회복해주죠? 제발 양심이 있다면 지금이라도 영화계에서 발 빼세요 정말 오만가지 상욕들이 다 나오고 그냥 진짜 딱 한대만 후려칠 수 있으면 소원이 없겠다고ㅋㅋ 번역이 애들 장난이야?...,세빈(lind****),2018.04.26 03:03,119,5
177,10,제레미레너 주연은뭐여ㅋ ,79799s(chan****),2018.04.25 12:40,121,7
178,10,관람객일보고 난뒤 찝찝한기분 2편은 언제나올려나? ,겁나피곤해(lsj1****),2018.04.25 11:18,123,10
