,별점,리뷰내용,작성자,작성일자,공감,비공감
0,10,한국사람들 급해서 마지막 최고 정점을 못보고 막 나감 ㅜ 왜그래요..ㅜㅜ ,유유(foxm****),2015.04.23 01:24,5563,805
1,10,하 1편이 잘되면 2편은 망한다더니... 누가 그래 이 영화는 미쳤어 ,별이(ilu3****),2015.04.23 00:54,3467,1018
2,9,충무로에서 몇년간 조폭얘기나 끄적일때 헐리웃은 악당조차 업그레이드 된다. ,비토다츠야(outs****),2015.04.23 10:38,2834,457
3,10,나어릴적 아빠와우뢰매보러구 줄섰는데 세월은흘러 내따내미와 어벤져스보러줄을섭니다 TT ,fbi0****,2015.04.23 08:25,2606,442
4,10,내가 영화관에서 한국영화를 안보는 이유 ,장난하냐(cgs0****),2015.04.23 02:05,2383,738
5,10,오늘 시사회다녀와서 생전처음으로 평점남깁니다. 긴말말고 걍 가서 보세요 ,dbtl****,2015.04.23 00:45,2014,551
6,10,어벤져스 제목만 들어도 설렌다 ,Ilpleutsurlaroute(dker****),2015.04.23 00:00,1763,325
7,9,관람객한동안 놀림 받겠군.... ,꾼쟁이(feel****),2015.04.23 11:02,1486,213
8,6,"관람객스케일은 1못지않게 컸지만 더 추가된 등장인물들과 밸런스나 영화의흐름들이 조금 실망이었습니다 조금 어수선한면들이 많았고 마지막 극의 후반까지 긴장감을 쭉 가져가는 것이 조금 부족 했습니다, 너무 한번에 많은 것을 보...",RHJ(pros****),2015.04.23 13:12,2097,1062
9,10,전체적으로 무거워 졌지만 볼거리도 충분했고 히어로들은 능력과 개성은 잘 살려주었다. ,준호(june****),2015.04.23 08:23,1206,238
10,10,관람객마지막 장면 꼭 보고 가십시오 ㅋㅋㅋ ,lzxe****,2015.04.23 11:07,1059,160
11,7,관람객편집에서 약간 아쉬운 감이 있다. 한국이 생각보다 많이 나와 반갑더라. ,quantum(ropk****),2015.04.23 11:26,1009,259
12,10,관람객서울ㅋㅋ서울 나오는 장면에서 웃음이 피식 나는ㅋㅋㅋㅋ ,hysaran(aran****),2015.04.23 19:04,780,68
13,9,관람객이제 시빌워가 기대된다.극 초반에 단체로 등장할 때 소름 쫙. ,이승호(tmdg****),2015.04.23 13:38,706,96
14,10,요즘 남자들도 에코백 하나씩은 들잖아요 팬티 꼭챙겨가; ,가오나시(phj9****),2015.04.23 00:16,916,357
15,8,관람객퀵실버는 역시 엑스맨의 퀵실버가 더 낫네요. ,BIZARRE(pyb0****),2015.04.23 15:12,693,151
16,10,어머니 시험망했어요.. ,TopEames(thsg****),2015.04.23 07:03,646,106
17,10,이건 뭐 저리 많은 캐릭터들을 어떻게 이렇게 살리는지.. ,마운(moun****),2015.04.23 11:02,556,81
18,10,관람객남자는 등으로 말한다..마블 세계관을 조금이라도 알고 봐야 재미가 배가 되리라고 생각합니다 ,시안테(bloo****),2015.04.23 10:24,596,146
19,9,관람객재미있는데 서울이 무슨 시골처럼 나와서 좀 아쉽다는.. ,min8****,2015.04.25 08:33,467,73
20,7,한국 생각보다 구리게 나와ㅜ ,한 방에 끝내(hae1****),2015.04.23 14:20,526,144
21,10,헐크버스터 씬에서 지렸다 ,영감탱구(asur****),2015.04.23 13:56,375,55
22,6,관람객기대 많이했는데 좀 지루했어요... ,gmld****,2015.04.23 12:33,717,412
23,7,관람객지루함..스토리 전게에 핵심이 미약함... ,youm****,2015.04.23 13:56,805,510
24,10,어제아이맥스3D로 사사회더녀왔는데 3D효과도 좋고...무엇보다 유머코드도 너무웃겼네요  언능가서보시길 ,엉짱(w76j****),2015.04.23 07:50,384,123
25,10,관람객생각보다 수현도 많이 나오고 액션장면이 많아 즐거웠습니다. ,피부멘토HOONZ(hoon****),2015.04.23 14:48,317,88
26,10,기절해 기절해 기절해 기절해 기절해 ,봉쓰(hoy4****),2015.04.23 15:00,250,51
27,8,관람객기대는 많이하지 마세요~ ,alls****,2015.04.23 18:07,411,213
28,10,내 인생에서 어벤져스라는 영화를 볼 수있어서 정말 좋다... ,song****,2015.04.23 11:03,283,90
29,7,액션과 볼거리는 화려한데 보는내내 지치네요..초반은 재밌게봤는데....러브라인은 왜넣은건지 모르겠고 좀 정신도 사납고 .중반에는 루즈해서 졸뻔했어요..;딱 7점짜리 영화라고생각합니다. ,슈퍼맨이되고싶은여자(awoo****),2015.04.23 17:15,332,140
30,10,가히 올해 최고의 작품이라 생각된다... 예상으로 1200만 명이 관람할 것이라는 추측을 해본다.. ,ray0****,2015.04.23 01:46,425,250
31,10,관람객마지막 타노스 개쩜 ㅎㅎ 비젼도 졸멋 ,yuwo****,2015.04.23 12:41,275,101
32,10,작품성 운운하지 말자.. 어벤져스 그 자체만으로도 화려하다! ,행쇼(gudr****),2015.04.23 05:48,278,130
33,7,관람객생각보다 별로ㅠㅠ너무기대했나보다 ,cdch****,2015.04.23 21:07,271,141
34,10,관람객기대했던만큼 역시재미있네~ ,에피쏘드(zkdl****),2015.04.23 10:56,261,133
35,10,DC영화보다 마블영화가 대단한 이유는 캐릭터들의 능력 밸런스가 절묘하다는 거다.. ,망고개미(skwo****),2015.04.23 11:58,155,41
36,10,관람객난 어쩔수 없는 마블덕후인가봄ㅋㅋㅋㅋ너무재밌었어요ㅋㅋ한번더 보고싶당 ,이다해(love****),2015.04.23 16:57,163,59
37,6,관람객솔직히 지루한감이없진 않았다..아쉬워 ,히헛(huih****),2015.04.24 02:29,167,66
38,6,"어벤져스 관련영화 (아이언맨, 토르 등...) 안 보신분들이라면 비추입니다 -_-  대충 내용은 알겠지만 뭔가 영화에 몰입이 안돼ㅜㅜㅜ 하품만 30번은 하다 나온것 같네요. ",유리_Kelly(love****),2015.04.23 16:22,233,132
39,6,그냥 블록버스터 무비입니다. 어디서 뭘 느껴야할지 정신없이 혼란하기만 했네요. ,책갈피(vajr****),2015.04.23 17:16,224,127
40,10,와 역시 어벤저스다...  진짜 괜히 마블이 아니네ㅋㅋ 마블 세계관을 안다면 맨마지막 보고 소름돋았을꺼임 ,kisz****,2015.04.23 13:55,125,36
41,8,"토르가 좀 웃기고, 중간에 헐크하고 아이언맨 치고 박고 할 때가 제일 재밌었음. 그외엔 그닥.. ",momo****,2015.04.23 15:19,130,41
42,4,관람객생각보다잼없엇음기대이하 ,콘기사(ocyo****),2015.04.23 14:11,325,245
43,10,여기다 10점을 안주면 어디다 주려고 짜게 굴지 말자 10점 맞다 ,사이버존(obch****),2015.04.23 10:55,208,129
44,10,관람객어벤저스2에 한국이 나온다는게 대박! ,미르미르(kung****),2015.04.23 13:53,152,77
45,10,관람객재밋어요 ㅎㅎ 강추입니다 ,교촌도적(eeem****),2015.04.23 10:26,155,85
46,7,관람객기대를 너무 했나보다.. ,그리(yace****),2015.04.24 02:41,123,55
47,10,관람객아 진짜 스케일 커지는것 보소 ㅋㅋ자비스 어쩔껍니까 내 사랑 자비스가 앜ㅋㅋ ,R_N(pqpq****),2015.04.23 12:11,102,37
48,8,관람객영화관으로 소풍 온 옆사람 때문에  집중을 못 해서 그런가...(뭔 먹을걸 그렇게 싸왔는지...  영화 내내 먹더라..ㅠ) 1보다는 재미있지 않았지만..  싸우는 장면도  꽤 재미있었고 마블 특유의 유머도 재미있었다...,베엥글(kny7****),2015.04.23 09:36,187,122
49,5,관람객기대를 많이한건가??ㅠ ,baey****,2015.04.23 23:56,101,40
50,10,뭘 더 바라는 거야? 최고구먼! 한국의 너저분한 영화보다  만배는  낫다. ,유정만리(yski****),2015.04.23 15:06,126,65
51,5,관람객생각 보다 별로엿음 졸려요 ,limd****,2015.04.25 13:04,97,37
52,8,관람객기대하고 보면 뭔가 2% 부족함을 느끼고아무생각없이보면 볼거리 가득한 sf영화임 ,수면중(iris****),2015.04.23 21:27,84,25
53,8,관람객재밌음. 볼거리많고 서울이 디게 오묘하게 나옴ㅋㅋ ,tlsg****,2015.04.23 12:48,100,42
54,10,지루하다는애들  전투씬만보고 스토리  전개는 신경 안쓰냐???  수준 답답하다 ,제네시스(mogo****),2015.04.23 10:55,339,282
55,6,"관람객스케일은 매우 웅대하나,상대적으로 스토리 찌임새가 정신없이 구성되어 있어내용을 좀더 간결하게 했으면 좋았겠다는 의견임 ",zhen****,2015.04.24 18:11,70,14
56,10,"시사회 가서 봤지만, 영화관 가서 또 보고 싶은 영화.. ",나르샤(inev****),2015.04.23 08:29,99,47
57,4,스토리는 기대하지마라. 그냥 눈요기만 한다고 보면 된다. 난 마지막까지 보고 입에서 절로 욕이 나왔다. 내가 타락한건지 동심을 잃은건지도 모르겠으나.. 진짜 유치하고 단순한 작품이었다 ,sogi****,2015.04.23 16:52,170,120
58,6,소문난 잔치에 먹을게 없다.딱 이거네요ㅠㅠ큰기대마시고 그냥 보세요.솔직히 전편보다 못해요ㅎㅎ지루함도 있고 액션도 그다지...분노의질주가 훨씬 나았음! ,마래모해(cute****),2015.04.23 15:05,130,82
59,10,그냥 보셈 난 9번더볼꺼임 ,yook****,2015.04.23 10:55,106,59
60,5,1시간30분은 지루했고 마지막 30분정도 몰입했어요하품 다섯번넘게한듯.. ,핑크오리(indr****),2015.04.23 17:12,106,61
61,9,관람객재밌지만 대단하다고 할 정도는 아니고3편을 위한 중간다리 역할을 하는 정도?울트론을 비록해서 인물들 설정이 심하게너프먹은건 정말 아쉽다 ,승쨩(skhj****),2015.04.23 18:20,63,20
62,10,그냥 재밌어~ 울트론이 너무 약한거 같긴 하지만~ 타노스 개기대되네~ㅋㅋㅋ ,plys****,2015.04.23 16:47,60,20
63,10,미쳤다. 이건 무조건 N차 찍어야 된다. 전작보다 별로라는 기자들 설레발에 겁 먹었는데 그 기사 쓴 기자 혼구녕을...! 멤버들과의 사이도 두터워졌고 내용 또한 알차고 마무리까지 완벽하다! 내 사랑 어벤져스! ,LOVEEW(dkdl****),2015.04.23 10:27,89,51
64,8,관람객1편보다못해요 역시헐크는짱 ,tois****,2015.04.23 20:41,58,22
65,1,"구글에 어벤저스 관련 비평가들 글에 제일 많은 평가가 첫째, 놀랄정도로 스토리 연계성이 부족하다 둘째, 엄청난 실망이다 이런이야기가 쏟아지고 있는데.. 평점등록 알바가 얼마나 무서운지 이 댓글라인이 보여주고 있군. ",love****,2015.04.25 16:22,79,43
66,10,"뭐, 긴말안한다. 사람마다 다르겟지만 보험용팬티 한장 정도는 챙겨가도 나쁠거 없다. 그리고 영화보기전에 물 너무 마시거나 영화도중에 콜라 너무 들이키면 보험용을 진짜 써야될지도 모르니까 조심들해라. ",joyf****,2015.04.23 06:31,117,82
67,10,관람객극장가서꼭보세여개꿀잼임 ,엄성(tjdd****),2015.04.23 10:26,81,48
68,1,지루하고 놀라울게 없었음. ,청결깔끔(soot****),2015.04.24 01:46,87,54
69,1,스토리는억지스럽고 무조건 때려부순다 어벤져스팬아니면 보지말것 ,namb****,2015.05.01 09:48,47,16
70,10,관람객액션은 역시나네요...!! ,성재(zksd****),2015.04.23 13:38,48,17
71,9,"원작을 많이 꼬아 놓았지만, 그럭 저럭 볼만했음. 마지막이 보너스 영상에서 나오는 그놈이 빨리 보고 싶음. ",Shizuku(gack****),2015.04.23 16:54,39,9
72,10,잘 나가는 과자로만 만들어진 종합선물세트.  현실엔 없는데 어벤져스엔 있다~ ,라라(bbo6****),2015.04.23 12:49,39,11
73,5,액션이며 스토리 기대치 못하다 분위기 어둡게 하는데 하나도 안어울림 ,annnne(idea****),2015.04.23 14:09,43,16
74,9,관람객진짜 재밌게 봤다 ㅋㅋ어떻게 재밌는지 설명하고 싶은데ㅅ설명할라면 스포일러...ㅋㅋㅋ ,Jack(mg14****),2015.04.23 12:38,65,38
75,5,관람객기대가 너무 컷나봅니다.영화보다 졸기까지... ,블루(0001****),2015.04.24 17:50,46,20
76,10,관람객본격 마블 덕후 양산 영화 ,이팔청춘(acts****),2015.04.23 18:47,41,16
77,1,관람객핵노잼;;;뭐냐 이거;;; ,라이토(slvj****),2015.05.02 01:02,47,23
78,10,이 영화의 진정한 끝은 쿠키영상에 있지 ,hoes****,2015.04.23 18:45,24,1
79,7,스토리가 산만하게 흘러가다가 마지막에 분위기잡고 최후의결전 그 뒤 끝냄. 개연성은 있지만 재미는 부족한 시나리오 ,Allday(alld****),2015.04.23 17:10,38,15
80,10,역시. 그냥 보세요. 최소 본전은 건집니다 ,tbwn****,2015.04.23 13:00,42,19
81,9,관람객많이 기다렸던 영화인데 기대만큼 그리 재밋지는 않았음 ㅠㅠ ,stor****,2015.04.23 14:16,42,20
82,5,서울 왜 그따구로 나왔냐 참....판자촌 사이에 둥둥섬 빼고는 베트남인줄 알았다 차라리 부산 광안대교 센텀 마린시티에서  찍어도 그것보다  멋지게 나왔을듯 서울이  어벤져스2 망쳤음 ,heli****,2015.04.23 14:20,44,22
83,1,관람객하....초딩만화영화보는줄 ,구레기(tkda****),2015.04.26 22:27,64,42
84,6,액션씬보다 대화씬이 많아서 좀 지루했어요 전편이 더 재있는 듯 ,heon****,2015.04.24 00:05,34,13
85,1,관람객솔직히 재미없었다. 스토리가 너무 산으로감ㅡㅡ ,배성재(nice****),2015.04.27 15:25,30,10
86,10,관람객기다리고 기다리던 어벤져스2 3편 나올 듯 기대됩니다 ,jadu****,2015.04.23 18:49,30,10
87,1,관람객지루함의끝을달린다이건뭐냐 ,yang****,2015.04.27 02:31,46,26
88,10,아직은 못봣다 손 ... ,전홍미(riri****),2015.04.23 11:00,48,28
89,10,대박이다 무조건 봐라 아이맥스로 꼭!! ,하이텔(bigd****),2015.04.23 10:59,50,30
90,1,"관람객재미 없어요,,,,1편을 기대했다면 무조건 실망해요,,, ",웅이(hunt****),2015.05.02 17:14,30,11
91,6,그냥 저냥 볼만하지만 중간이 너무 루즈함. ,단추두개(robo****),2015.04.24 00:08,36,17
92,9,관람객생각보다 기대 이하 전편이 더 재미있음 ,Binna(bbbb****),2015.04.24 00:05,25,7
93,10,시사회보고왔는데스케일이다름 ,레몬트리(lbj6****),2015.04.23 08:24,32,14
94,1,관람객전 별로네여. 기대만큼은 아니에여 ,민국대한우리(meso****),2015.04.24 23:37,33,15
95,10,관람객눈못땔정도로멍하게봤내요대박..짱짱!! ,netr****,2015.04.24 02:07,33,15
96,1,관람객후 ...장면이야 당연히 멋있지만스토리 등등 미약해 ,xete****,2015.04.27 17:38,34,16
97,1,진짜 영상이랑 스토리랑 모두 다 유치해서 보는 내내 한숨밖에 안나왔어요  한국은 왜그렇게 낙후된모습으로 표현됬는지 ,감쟈링(hari****),2015.05.02 08:32,37,19
98,1,관람객기대해서 그런가...  지루함... ,yaga****,2015.04.27 08:05,37,19
99,1,평점 7점정도의영화같아요 .. 3D로봤는데 1에비하면 너무재미없었어요 별1준건 별점깎아서 평점 평균 7점정도로 되었으면 하는마음에 1줍니다 .. ,roko****,2015.04.24 06:30,69,51
100,8,딴거 몰겠고 헐크 폭주하고 베로니카랑 맞짱 뜰때가 최고였음 밤새고 조조로 봐서 그런가 유머코드도 피식정도고 스토리도 잘안들어온다 3디로 봤지만 그래비티 보다 효과 별로 돌출이 별로 없어서 그런지 스케일과 세계관은 인...,영화쟁이(foma****),2015.04.23 13:01,23,6
101,10,엔드게임을 보고 다시봐야되는 영화 ,세계(dhwo****),2019.04.24 17:56,16,0
102,10,큰기대를 가지고봤다. 전작에비해 전체적으로 어두운 분위기이기는하지만 중간중간의 유머코드는 여전하고 액션씬은 기대를 충족시켜줬다. 아쉬운부분이 없다곤 할 수 없지만 액션씬만으로도 충분한 수작. ,druc****,2015.04.23 11:46,23,7
103,10,마블영화 라면 아오 정말대박이다. ,블루(tont****),2015.04.23 14:50,25,9
104,10,관람객두시간반이라는 긴시간이 무색할정도로 엄청난 흡입력이 있는 영화입니다. 스토리는 다소 밋밋하지만 최첨단 액션으로 모두를 커버한다!! ,dark****,2015.04.23 14:03,41,25
105,1,3년동안 발전한게 없는 기술 수트 전투력... 그리고 산만한 스토리 ,pakc****,2015.04.24 09:28,85,69
106,10,완전 재밋음ㅋㅋㅋ ㅋ그리고 끝나고 마지막까지 보세요 나가지마시고 ,먹뽀미(dbsd****),2015.04.23 13:36,22,7
107,1,관람객기대를 너무 많이했나봐요....지금까지 마블영화중 최악이에요 ㅠㅠ ,buddt(rera****),2015.04.25 22:55,49,34
108,7,김수현이 생각보다 안정적으로 잘해서 뿌듯했음.. 대신 서울은 참 특색없이 나옴..ㅋㅋ ,ttoma(wop9****),2015.04.24 16:21,17,3
109,8,관람객서울에서의 장면은 합성이 너무 티가 나는 군요ㅠ마치 90년대 영화처럼 ㅠㅠㅠ하지만 긴장하면서 잘 봤어요 영웅들! ,bqbq****,2015.04.24 01:56,17,3
110,1,졸면서봣다 보지마라진짜비추다 돈아깝다..하.. ,허접(tlsg****),2015.05.06 01:18,20,6
111,1,기대가 컸었는데 실망만 하고 왔음 ,cyh(ggal****),2015.04.29 00:25,22,8
112,10,평점에 스포쓰는 관종들 참ㅋ 한가지만 말하면 어벤져스2처럼 기대를 한몸에받는 영화들은 기대감이 너무 큰탓에 보고나면 허탈함과 실망감도 들기 마련인데 감독이 한국촬영한 탓인지 몰라도 비빔밥 먹듯 영화를 잘 비볐다는것ㅎ...,유진(nine****),2015.04.23 12:45,29,15
113,8,아이언맨이 정말 사고뭉치임 ,아밍(luna****),2015.04.24 02:05,15,2
114,1,관람객잘 잤어요.  한국 골목 중국같았어요. ,찡맘(ppou****),2015.05.06 09:07,16,3
115,10,개봉 첫회 3d로보고 왔는데요 굳이 3d로 볼필요는 없고 아이맥스 추천드립니다 그리고 생각없이 때리고부수고 스트레스 확풀리네요 ㅎ 헐크버스터 나오는 장면이 지립니다 ㅎ ,빠삐코(rmfp****),2015.04.23 12:51,21,8
116,10,관람객졸잼짱잼!!!!ㅋㅋㅋ ,돈돈(barl****),2015.04.23 12:17,29,16
117,8,서울은 배경이 왜이렇게 촌스럽지 중국이나 일본 배경은 괜찮던데 한국 촬영신은 디워 느낌 나더라 ,락사마(ckr3****),2015.04.24 18:13,12,0
118,1,킬링타임용으로도 시간이아깝고 돈이아까웠다 졸렸다 ,MCF토끼(lgm0****),2015.05.06 10:26,13,1
119,5,관람객기대를 너무많이했나봐요 ,hube****,2015.04.29 01:14,13,1
120,1,방금 3d아이맥스로 봤는데 16000원 휴지통에 버린기분 아이언맨시리즈 엑스맨시리즈 다 재미있었는데 이건 뭐 2시간내내 졸면서 봤다 휴지조각이랑 싸우나 ,melo****,2015.05.07 03:06,14,2
121,10,기절해라 기절해라 기절해라 기절해라 sorry ,율뉼률(cyr0****),2015.04.24 09:51,15,3
122,1,자신이 이영화를 보다 초중반쯤 살짝 졸렸거나 졸았다.. 공감 누르시기 바랍니다 ,작은별(skag****),2015.05.13 17:46,17,5
123,10,관람객쿠키는 1절이 끝이니 사람들 조금 빠지면 일어나세요 ㅋㅋㅋ ,nine(case****),2015.04.23 19:56,17,5
124,10,돈이 아깝지 않은 화려한 액션신 ,XiDCZD(floc****),2015.04.23 14:47,17,5
125,1,이야기가 늘어진다. 황당한 설정과 기존 능력과 전혀 다른 모습으로 이야기를 이해할수 없는 경지로 비틀어간다. 마블의 억지 짜깁기가 몇발자국 못가 한계에 다다른듯~ ,ysan****,2015.05.08 14:11,18,6
126,1,관람객차라리 만화책을 보세요 ,파란색(tlad****),2015.05.06 20:44,19,7
127,1,알바들 제발 그만 좀 해 솔직히 이번 편 졸작이잖아 1편에 비해 넘 완성도 떨어져요. 악당도 무슨 이렇게 약할 수가 없어 ,정영주(ssim****),2015.04.30 08:21,22,10
128,1,1편에 비하면 졸립다 12세가 보기엔 내용 넘 어려운듯 성인이 보기엔 넘 만화같고 중간 부분 넘 지루해서 잠깐 졸았다는 ㅋㅋ ,dlsh****,2015.04.29 07:50,23,11
129,1,한마디로 압축하면 관객의 기대를 완전 말아먹은거같음 ㅜㅠ전편은 레알 꿀잼이었는데 이건 뭐 웃기지도 않는 유치개그+난잡한 전투씬에 부실한스토리+매력도 없는 신캐릭터 끼얹은 실망작..이래놓고 막판에 대놓고 속편예고질.....,펠리시아(susa****),2015.04.26 16:54,24,12
130,1,개봉일 첫시간예매해서봤습니다. 개취이겠지만1편이 몇배 재밌습니다. 왠만해서는 평이한내용도 집중해서보는편인데...너무 내용도없이산만해서 지루했어요 하품계속...유치하기까지한장면도 몇몇있구요;;그냥 dvd로보세요ㅠ 3d...,우량엄마(79pi****),2015.04.24 23:31,24,12
131,10,닥치고 마블은 위대하다. ,Muse(dfd6****),2015.04.23 14:51,24,12
132,1,덕후가 아니라면 돈주고 볼 필요없는 영화. 아니면 덕후거나 히어로를 좋아하는 동심이 있거나. ,로그(hqu4****),2015.04.26 21:50,25,13
133,10,관람객그냥 할말없음 볼거리가 매우많음 생각보다 서울 오래나와서 좋았고 ,착한호빗님(jhtn****),2015.04.23 13:27,26,14
134,1,관람객어벤져스 1 이 훨씬 낫다..정말 실망이다... 정말 기대했는데...졸리기 까지 할 정도...어벤져스 1 로 끝냈어야 했다.... ,USANA(kako****),2015.04.24 23:26,28,16
135,5,재료는 더 화려해졌는데 더 재미없는 속편은 감독의 연출 실패로 보인다. 다시 보고 또 봐도 변함없다. 초반부터 어벤져스의 액션신을 보여주지만 난잡하기만 하고 새로운 캐릭터들의 등장은 전개만 느려지게 만들고 가장 중요...,판타스틱싱어(coco****),2018.06.03 03:43,11,0
136,1,오늘 보다고 지루해서 죽을 뻔 했는데 네이버 평점은 초딩만 참여한건지 왜케높은 거냐.... ,ywjy****,2015.05.05 22:08,14,3
137,7,관람객우와~ 정도는 아니고 그냥저냥 볼만한영화.보는내내 뭔가가 영화가 조잡한느낌?스토리가 매끄럽지못하고액션도 깔끔하다긴보단 정신없는느낌이 많이드네요.솔직히 10점은 나올수없는 영화같네요. ,카니자(puha****),2015.04.24 15:02,15,4
138,1,왜케 허접..해졌지? ,Pohem(didi****),2015.05.01 14:16,16,5
139,1,관람객졸았음 너무지루함 돈만많이쓴듯 ,rudw****,2015.04.28 16:58,16,5
140,10,관람객어벤져스 울트론같은 영화 많이 개봉해주세요 ,han9****,2015.04.24 19:12,16,5
141,1,관람객최악의 마블 영화 졸림 집가서 잘거임 ,반니(silv****),2015.05.05 21:27,17,6
142,1,1편보다잼슬거라고기대햇는데 좀 떨어짐 어지러움이 심함 ,이준영(bomb****),2015.05.01 10:26,17,6
143,1,관람객노잼..졸앗음..보지마삼 ,이래기(hyuk****),2015.05.09 09:20,19,8
144,1,눈요기만큼은 확실히 보장한다. 3d도 돈이 아깝다. 1점짜린 아니다만 현재 평점 8점짜리도 아니다. 평점좀 낮추자 ,우투(lees****),2015.04.29 01:21,19,8
145,1,"관람객내용이 없고, 의미도 없는  졸속 영화 ",dnsd****,2015.04.25 20:31,29,18
146,7,관람객초딩들 현혹시키기엔 최고의 작품이네요ㅎㅎ ,때마다(dail****),2015.04.30 22:20,10,0
147,1,"기자,평론가가6,91이라니  믿을사람없군 ~~요  시간과돈이 정말 아까운  영화입니다 개인의 취향이 아닌 듯  관객이 나갈때는  이유가 있겠죠  다시는  조스웨던감독 영화 안봐요 ",스카이(seve****),2015.05.06 12:10,11,1
148,1,관람객기대에 못미치는영화~~ ,suno****,2015.05.05 17:31,11,1
149,1,경제효과2조라며며칠동안차량통제하자던인간들어디갔냐? 리서치센터조사결과경제유발효과따위계상조차되지않는수준이란다. 반대로며칠간길막아서낭비된금액이백억대. 국민혈세로제작비27억지원. 얼빠진마블종자들때문에호갱님된대한민국. ㅉㅉ~...,아타락시아(hots****),2015.09.19 15:36,12,2
150,1,관람객CG는 최고봉 스토리는 최악 ,미리내(ca00****),2015.05.28 17:16,12,2
151,1,영화의 다양성이 없애는 나쁜영화 빨리 영화 내려야 그리고 별로 재미없다 ,chul****,2015.05.07 09:15,13,3
152,1,솔직히  평점 10점 주신 분들 낚으려고 이러는 거 아닌가 생각까지 했다. 제 2의 클레멘타인;;;급 ,주솝(kjmw****),2015.05.05 11:17,13,3
153,8,관람객재밌기는 한데 성인이 보기에늠 좀 지루한 감이 있네여~~~ 스토리는 대충 짐작이 가는 내용입니다~~ 지루하진 않지만~~ 루즈한 감이 있네요~~ 시간 때우기에는 좋네요 ,정원이(newj****),2015.04.29 20:58,13,3
154,10,그냥 미친거지..헐크랑 아이언맨 싸울때 방광컨트롤 잘해라. ,소히(sop0****),2015.04.24 13:03,13,3
155,1,관광효과 3200억이라던 서울시... 정작 영화속엔 꾸진데만 나오고 호구가 따로 없었음. ,커러들임(ww50****),2015.05.19 17:20,14,4
156,1,에효 잠유발 영화.... 한국 나와서 반갑긴 하더라만 ,영창(kong****),2015.05.06 11:37,14,4
157,1,관람객완전 지루하고 재미없어요..애들은 왜또 영화보면서 시끄러운지..부모들은 관리안하고 뭐하는건지...몰입도 하나도 안되고..꽝이네요!!! ,장화신은고양이(lim9****),2015.05.09 16:58,15,5
158,1,스토리가 없고 이건 내 인생 최악의 영화다. 10점 주는 알바가 많은 거 같네. 시간 날리고 돈 날리고. ,정연우(4720****),2015.05.06 06:07,15,5
159,1,어벤져스 분노의질주 차이나타운 장수상회 다봤는데 어벤져스가 제일 재미없다.. ,hyeseo513(513g****),2015.05.05 23:55,15,5
160,8,관람객넘 많은 주인공들...약간 산만했음.매니아층 아니면 내용 이해 못 할수도 있음.사전 공부하고 가야됨. ,높은하늘(sink****),2015.04.24 19:27,15,5
161,1,"5백만돌파라니 기가 막힙니다.. 5월1일 가보니, 어벤져스2/차이나타운/위험한상견례2.. 이렇게  3작품만 상영하던데 어벤져스로 상영관 5개를 채워버렸고   차이나타운은 청소년 불가라 어벤져스로 선택을 강요하는 분위...",sjet****,2015.05.02 10:18,16,6
162,1,관람객정말 기대 이하 입니다  실망 ,로벤루니(pict****),2015.04.29 11:23,16,6
163,1,관람객할말잃음 만화한권 읽는게 나아요 ,하빈habeen(habe****),2015.05.02 19:40,17,7
164,1,관람객스토리 괜히 꼬아서 시간만 끄는 별로인 2 ,별을위해(roba****),2015.04.26 17:34,20,10
165,1,어벤져스1보고 흥분됫고 캡아2보고 기대햇다가이거보고 음 .... ,svck****,2015.04.25 03:44,22,12
166,10,이래서 우리나라영화안봄 ,존시나(bven****),2015.04.24 14:28,22,12
167,10,관람객재밌게 봤어요 어벤져스 짱 ,지야(rhem****),2015.04.23 20:16,24,14
168,1,관람객도대체 이딴 영화가 왜 재밌다는건지 모르겠다 세상 사람들 전부 그냥 뇌가 없는건가 재미도 감동도 여운도 교훈도 맘는것도 아무것도 없는 희대의 졸작 그냥 어린이용 만화 딱 그 수준임 너무 기대하고 봐서 그런가 킬링타임...,형안(na91****),2015.05.07 09:01,31,21
169,9,관람객전작만큼의 임팩트는 없었지만 그래도 눈은 즐거움 ,김익명(unde****),2015.04.23 16:40,32,22
170,9,처음 볼땐 잘 몰랐는데 의외로 떡밥투성이;;; ,ㅎㄴ(ttim****),2019.06.15 19:41,9,0
171,10,엔드게임 보고 다시 보니까 그땐 별 생각없던 내용들이 다 중요한 내용이었네ㅋ 토니가 예언한게 맞았음 ,반찬(raul****),2019.04.27 20:48,9,0
172,7,울트론이 굉장히 아쉬웠던 영화 ,임기동(frid****),2018.05.29 05:44,9,0
173,9,"유머가 가끔 안 먹힐때도 있긴 하지만, 다소 무거워진 것도 사실이지만, 화려하고 끊임없는 액션과 각 캐릭터에 대한 적절한 어필 시간(?) 배분, 전 작품들과의  연결로 점차 골격을 갖춰가는 세계관 등이 다른 단점을 ...",구운마늘(kjjo****),2015.04.24 09:56,9,0
174,1,보다가 졸았다 너무 유치했고.. ,신의심판(leek****),2015.05.02 02:37,10,1
175,10,마블은 미쳤다!!!! ,R_VD(haye****),2015.04.24 09:42,10,1
176,10,오늘 보고옴 완전 굿ㅋㅋㅋㅋ ,NC라인(kang****),2015.04.23 20:17,10,1
177,1,재미없었음 레알로다가... ,소군(kth9****),2018.05.24 10:33,11,2
