,별점,리뷰내용,작성자,작성일자,공감,비공감
615,10,짱짱맨이에요 빨리투나와 ,이기원(izo1****),2014.02.27 16:36,1,0
616,10,cg가 볼만하드라 히어로들 분량도 잘 맞춰짐 ,kgo0****,2014.02.26 17:56,1,0
617,10,어벤져스는 일단 제가 본 영화중 가장 재밌었고요 인상깊은 영화에여 ,아이리스(axcv****),2014.02.25 10:50,1,0
618,10,재밋다재밋다재밋다재 ,HotSpot(ince****),2014.02.23 07:47,1,0
619,10,아이언맨 토니 스타크가 귀여웠다♥ 그리고 원작에서는 토니랑 캡틴이랑 친하던데..? 게다가 원래 토니 스타크는 캡틴 아메리카의 팬인데 영화에서는 그렇지 않아 약간 아쉽다ㅎ 그래도 재밌었어요! ,파스타(csyo****),2014.02.20 11:20,1,0
620,10,모든 히어로들을 한꺼번에 감상할 수 있는 이런 장르의 SF 흥해라 ㅎㅎ 진짜 전율쩔고 아이언맨이 핵터트리고 지구로 간신히 복귀할때 개전율돋았습니다 !! 이런영화 정말 흥해라 ! ,zomb****,2014.02.15 13:59,1,0
621,10,어벤져스2도 기대된다 ,KJHoon(jooh****),2014.02.14 16:16,1,0
622,10,진짜 볼만함. 완전 최고의 영화 ,최기원(rldn****),2014.02.11 21:10,1,0
623,10,21세기 헐리우드식 우뢰매 ,cjw2****,2014.02.02 15:26,1,0
624,10,더빙 미친 ㅋㅋ 입에 버터바르고 했나 열라 느끼해 ㄷㄷ개성이없어 ,vmfl****,2014.02.02 13:31,1,0
625,9,어벤져스 재밌네!!! ,사과나무(rice****),2014.02.02 12:06,1,0
626,8,"힐 요원, 사랑합니다!! ",226622(hots****),2014.02.02 01:49,1,0
627,10,마블시리즈 중간 세이브 지점 같은 영화ㅋㅋ ,holmes(john****),2014.02.02 01:10,1,0
628,8,"제대로 된 맛있는 영양 돌솥 비빔밥 같은 스토리. 그래도, 난 수퍼맨을 더 좋아함. ",cool****,2014.02.02 00:25,1,0
629,10,진심대박...아니 어캐 CG를 젛렇게 할수가있지?? ,sswg****,2014.02.02 00:02,1,0
630,10,스토리도 튼튼하고 재밌었어요 ,코지지(mini****),2014.02.01 23:55,1,0
631,10,로다주♥♥♥어벤져스2얼른나왔으면좋겠어요 ,나(ysj9****),2014.02.01 23:55,1,0
632,10,1점이 많은부분에... ,tjda****,2014.02.01 23:41,1,0
633,5,헐크가 주먹질 할때 꿀잼 ㅋㅋ ,blood(limi****),2014.02.01 23:33,1,0
634,10,다시봐도 재밋다!!ㅎㅅㅎ ,김태평꺅(qhgu****),2014.02.01 23:33,1,0
635,9,진짜재밌다..완전재밌다..ㅠㅠㅜㅜ짱임.. ,1004(yeje****),2014.02.01 23:32,1,0
636,9,미국식 유머와 히어로들의 크로스오버 그리고 스칼렛의 몸매ㅎㅎ ,bluerain(wh57****),2014.02.01 23:18,1,0
637,10,이 정도의 영화가 가능하다니..정말 놀랍다;; ,아만다(aman****),2014.02.01 23:18,1,0
638,10,영화관에서봣을때도대박 다시봐도 재밋ㅅ넹ㅋㅋㅋㅋ역시마블 ,ㅇ(hyos****),2014.02.01 23:14,1,0
639,10,관객의 마음을 잘아는 카사노바같은 영화 ,Kim(kimy****),2014.02.01 14:41,1,0
640,10,영화관에서 봤는데 정말...쩔었어 ,팬더군(me_1****),2014.02.01 12:53,1,0
641,10,헐리우드의 기술력이란... ,zlad****,2014.02.01 03:20,1,0
642,10,매우 재미있음영화를 보면 그말 밖에 안 나옴 ,투깐(ajs6****),2014.01.30 20:04,1,0
643,10,어렷을때 부터 기대했던 영웅들의 모임!! ,루네(zxe4****),2014.01.30 04:51,1,0
644,10,대단한 영화라고 생각한다 ,남상형(hkko****),2014.01.27 15:25,1,0
645,10,아이언맨은 별루 인데 이건 진짜 재미 있게 봤다. ㅎ ,얼티메이트(pc59****),2014.01.23 18:16,1,0
646,10,꿀재미. 진짜 말 그대로 너무 재밌다. ,nowhere(tran****),2014.01.22 20:40,1,0
647,10,빨리 2편 나왔으면..ㅠㅠ ,Jinny(kar9****),2014.01.08 21:47,1,0
648,10,부담없이 즐길수 있는 슈퍼히어로물. ,ijh9****,2014.01.07 16:50,1,0
649,10,너무재밌다진짜 세번째봤는데도 대작이야 ♥ ,겨미(m_mj****),2014.01.04 00:50,1,0
650,10,굿굿굿굿짱짱짱짱좋다 ,메렁111(gnsd****),2013.12.28 06:18,1,0
651,10,정말 재미있게 봤어요! ,서월(ksyk****),2013.12.25 21:23,1,0
652,10,토르 안봤는데 이거때문에 보고싶어졌따. ,깡(2005****),2013.12.22 23:10,1,0
653,10,"멋있어! 짱이야! 역시 어벤져스!!  사실, 스파이더맨이 없어서 좀 실망하긴 했지만 그래도 최고의 블랙버스터 영화! 헐크 박력있다~ ",annie(tldt****),2013.12.21 21:06,1,0
654,10,뒤늦게지만 진짜이건 짱이다 ,꽃진경(cano****),2013.12.18 13:17,1,0
655,10,베리굿!! 너무재밌었음 ,shareice(real****),2013.12.17 00:32,1,0
656,10,완전재밌음ㄷㄷ 또보고싶다ㅜ ,stel****,2013.12.12 15:42,1,0
657,10,하나도 몰랐던 영웅들이었지만 영화를 보는내내 지루하지않고 오히려 최고였습니다. 이 영화로 히어로물에 푹 빠지게됐네요ㅠㅠ ,마우(dkal****),2013.12.08 03:02,1,0
658,10,다시봐도 넘 재밌음 ~` ,HY(sung****),2013.11.30 00:32,1,0
659,10,토르 로키 로다주 요한슨 캡아 헐크 다 사랑스럽당 ㅋㅋㅋ ,looove(eliz****),2013.11.29 02:08,1,0
660,10,최고!! 진짜 깨알재미에 스릴까지 ㅎ ,poke****,2013.11.27 11:32,1,0
661,10, 2편이빨리 나왔으면 하는 영화 ,사랑(sumi****),2013.11.23 16:50,1,0
662,10,모아놓고보니 더 재밌다 ㅋㅋㅋ ,아횬(dnfl****),2013.11.19 23:14,1,0
663,10,와후...히어로 영화들 그닥 안좋아 하는데 진짜 잼있게 봤네요 ㅎㅎ ,naka****,2013.11.10 04:10,1,0
664,10,다운받아 보니 이만한 sf영화 없음 ,엑소엔 역시 루한(pon1****),2013.11.08 17:49,1,0
665,9,"굳굳, 마블만의 깨알재미 ",랑비(lioi****),2013.11.02 02:03,1,0
666,9,시원하게 부수고 신나게 노는 영웅들. 보는 내내 지루할 틈이 없다 ,PHOBOS(pk16****),2013.10.31 19:15,1,0
667,9,놀랄줄 알고 봐도 놀라운 컬쳐쇼크 ,뚜대지(masa****),2013.10.31 06:56,1,0
668,10,헐크혼자 있어도 다 이길줄 알았는데 집중포격 받는거 보니 그것도 아닌것 같고 아무튼 히어로들의 연합을 볼 수 있어서 매우 흥미로웠음. ,초반수(chob****),2013.10.27 20:34,1,0
669,10,정말 재밌었던 영화인 거 갔아요^^지루함도 없고 좋네요. ,쿠키(hyeb****),2013.10.23 05:05,1,0
670,9,꽤 재미있게 보았다 .. 2편이 기대되는 영화 ,로미(romy****),2013.10.22 03:18,1,0
671,10,쩌는 엑션 이다 그리고 2편적은 누구지 1편은 적이 로키인데 ,미남(sck2****),2013.10.18 19:43,1,0
672,9,우리가족다같이 4D로 봤는데 재미있었어요 몰입도잘되고ㅋㅋ ,ㄱㅈㅇ(jool****),2013.10.12 10:12,1,0
673,10,스트레스 날리는데 최고!` ,ICETEA(shdz****),2013.10.11 20:50,1,0
674,10,다이나믹!! 말 그대로 블록버스터 ,잠뱅이(wans****),2013.10.09 23:59,1,0
675,10,재밌네요 어벤져스 ㅋㅋ ,뜨형(dlrl****),2013.10.09 09:35,1,0
676,9,후반부가 짱임ㅋ 멋잇어 ,sady****,2013.10.09 00:10,1,0
677,9,CG와 액션신 정말 멋졌습니다 ,이(2_dp****),2013.09.20 20:00,1,0
678,10,SF를 기피하던 나에게는 신세계 ,육포맛있군(wlgu****),2013.09.18 20:23,1,0
679,9,액션 유머 개성있는 히어로들까지 훌륭함 스토리 비중이 적긴 하지만 이 요소들만으로 10점은 충분함 ,요슈아(yosu****),2013.09.12 19:43,1,0
680,8,헐크짱 ,ksj(kuy1****),2013.09.08 18:48,1,0
681,10,짱 ,yejin2789(kpps****),2013.08.18 17:54,1,0
682,10,재밌어요~ ,크롱(choh****),2013.08.09 12:46,1,0
683,10,각기 참 매력있음 ,둘베맘(youn****),2013.08.08 19:30,1,0
684,9,오락영화의 정수가 무엇인지 보여준 영화. 중간중간 말개그를 놓치지 말자 ,Zenophy(phan****),2013.08.04 20:03,1,0
685,10,대박 ,한선규(hans****),2013.07.26 13:03,1,0
686,10,굿 ,코페(juan****),2013.06.17 23:04,1,0
687,1,너무 재미없어서 졸았오용 완전 별루 ,hjbl****,2012.05.22 23:21,1,0
688,10,2012년 단 한편의 영화만 봐야한다면 이영화를 보라. ,zack****,2012.04.26 01:46,1,0
689,10,이건 진짜 최고 너무 기대해서 실망할까 걱정했는데 그 이상이야 ,mung****,2012.04.26 01:41,1,0
690,10,멍청아 이건 저스티스리그가 아니라 어벤져스야 ,ppjj****,2012.04.22 16:38,1,0
691,10,뭔 베트맨을찾냐 ㅉ ,ho48****,2012.04.22 15:27,1,0
692,10,진짜재밌당 최고얌><♥ ,dydw****,2012.04.20 17:49,1,0
693,9,하늘에 난 구멍에서 돈다발이 떨어진다! - 마블의 환호성! ,pont****,2022.05.04 13:09,2,1
694,10,Good 재미있음요 한 5번은 본듯요 ,거울공주(ngmh****),2021.11.04 21:04,2,1
695,10,진짜 전설의 시작인듯 ㄹㄹ ,퍄퍄(leoh****),2021.02.16 15:55,2,1
696,10,"[가장 현실적인 평점] 1~3점:쓰레기 / 4~5점:살면서 모르고 살아도 무방 / 6점:뭔가 나사빠진듯 2% 부족 / 7점:그런데로 평타 / 8점:이정도면 남에게 추천가능한 수작 / 9점:소름, 전율이 느껴지는걸작 ...",김배추씨(baec****),2020.11.15 21:46,2,1
697,7,"""상품성"" 하나만큼은 맞짱 뜰 적수가 없는 영화. ""과시"" 하려거든 이 정도는 해줘야! ",prin****,2020.04.28 15:48,2,1
698,10,재개봉해서 또 봤는데 볼때마다 재밌네 ,에이뜨(rlar****),2020.04.24 09:53,2,1
699,8,1편을 처음 봤을때 정말 굉장했었죠... ,풀장(pool****),2019.05.25 19:43,2,1
700,10,뭐임? 재개봉함? 상영중에 예매뜨네 ,안녕(dong****),2019.04.28 01:06,2,1
701,6,초반에서 중반까지 루즈한감이 있었지만 후반의 거대한 액션과 CG 액션 스케일은 영화 티켓값을 충분히함 ,변방국드록바(fkrg****),2019.04.27 21:12,2,1
702,9,상상하기 힘들었던 히어로들의 크로스오버를 성공적으로 해낸 연금술같은 영화 ,Maze(ente****),2019.04.17 22:27,2,1
703,10,블록버스터급 재밌음ㅋ 꼭 보세욬않 보면 기절ㅋ 이건 10점줘도 모자라요! ,hng(niki****),2019.04.15 18:13,2,1
704,10,히어로 총 집합 = 코믹 + 액션 + 타노스  등장의 서막! ,OST(mybe****),2018.12.26 21:49,2,1
705,8,냉정하게 평가하면 볼거리는 많아서 눈호강 오지게함 ... 대신 스토리는 호불호 확실하게 갈림 ... 저는 좀 지루했음 그래도 재밌게봐서 8점 ,부냥인(jung****),2018.05.17 23:46,2,1
706,10,마블 최고 전성기 작품. 진짜 재밌었다.. ,민(alsg****),2017.08.27 23:15,2,1
707,7,"중딩때 아이언맨 포함 모든 히어로가 나온다길래 친구들 말듣고 봤음. 이것때문에 마블이 날개 달고 있긴하나, 당시 나온 트랜스포머3 과 배경도 전투 비슷해서 비교가 됬는데 난 그쪽이 더 좋았음 ",명마스터(smc7****),2017.07.30 18:10,2,1
708,10,알바들아 제발 니네영화평점이나올려.... ,엠씨더맥스(mms0****),2017.07.28 00:42,2,1
709,10,히어로물의 역사가 시작되는 순간 ,클로버(gold****),2017.07.04 10:09,2,1
710,10,짱재미있었ㅇ므 완전잘생김 ,다솜(489g****),2016.07.13 23:19,2,1
711,10,히어로물은 별로 안좋아하는데 이건 괜찮네 ,파우스트(scye****),2016.07.07 13:05,2,1
712,10,히어로물의 기념비적인 작품. 극장가서 유일하게 3번본 작품 ,나이샷(chmj****),2016.06.24 16:03,2,1
713,10,왜 이제서야 봤을까 ㅠ_ㅠ 최고 ,예람(yr12****),2016.06.16 16:08,2,1
714,10,마블 역대급 명작의 탄생 ,거포턱돌이(soom****),2016.06.08 19:50,2,1
715,10,시간 가는줄 모르고 본 영화 ,도토리(bghj****),2016.05.27 19:09,2,1
716,10,보고 지렸다. 퍼스트 어벤져와 함께 내가 마블에 빠지게 해 준 영화 ,유병우(ball****),2016.05.22 12:18,2,1
717,10,굿~!@#$%%^& ,Rollins(jdb1****),2016.04.09 21:37,2,1
718,7,마블 히어로들의 개인기 경연대회. 여럿이 모이니까 볼거리가 다양하다. ,바람의언덕(sipj****),2016.03.13 13:50,2,1
719,10,ㅎㅎㅎ재밓어요재밓ㅇ니요 ,잭사모(tudd****),2016.02.18 00:45,2,1
720,10,1편이 재밌다    후편은 별로... ,Luvmint(aqua****),2016.02.17 17:17,2,1
721,10,히어로영화의 새로운 장을 열다 ,치즈사냥꾼(styl****),2016.02.11 23:15,2,1
722,10,말이 필요 없는 영화 그냥 보면 안다. ,스칼리도(hong****),2016.02.10 20:06,2,1
723,10,리얼 빅재미있는 영화 입니다.. ,wing****,2016.01.09 21:00,2,1
724,10,오호라 역시 실망시키지 않았구려 ,그냥(libe****),2015.12.25 22:03,2,1
725,10,이걸 영화로 볼 수 있다는 것만으로도 충분히 10점 후반부 캡틴아메리카의 방패를 거울 삼아 레이저 빔을 쏘는 아이언맨의 그 씬은.. ,김솜(kore****),2015.12.18 20:52,2,1
726,10,마블 의 전설이 시작되는 영화 ,9987(jk99****),2015.11.28 22:35,2,1
727,10,재미쪙! 개잼 핵잼 허니잼! ,초은(noch****),2015.11.25 22:36,2,1
728,9,굉장히 재밌지만 내용이 아쉽다. ,xogu****,2015.11.20 04:09,2,1
729,10,한마디로 졸라 재밌다. ,JnnHee(wls1****),2015.11.17 17:51,2,1
730,10,최강의 슈퍼히어로들이 모였다! ,라이언킹0315(huit****),2015.10.09 19:47,2,1
731,9,어벤져스2를 위해 본 영화! 이 영화를 왜 이제 봣을까.. 한탄하기에 억지스러움이 있지만 아이들부터 어른들까지 좋아할수 밖에 없는 영화이다! 캐릭터 성격과 특징이 확실해서 보는 재미가 배가 된다. 사람들이 왜 어벤저...,styl****,2015.05.01 02:20,2,1
732,10,2년만에 다시봐도 재밌네요!! 어벤져스2 정말 기대됩니당 ,이승현(nanc****),2014.08.13 22:45,2,1
733,10,최!고!의!영!화! ,ianman(sky9****),2014.07.26 19:42,2,1
734,7,화려한 액션은 굳이 강조하지 않아도 충분한 볼거리를 선사해주고 캐릭터 하나하나를 개성있게 구성해낸 점은 이 영화의 가장 큰 강점. 후속편을 당연히 기대할 수 밖에.. ,ixly****,2014.05.26 21:17,2,1
735,9,재밌고 화려하고 깨알같은 농담이 즐겁게 만든다. 판권땜에 스파이더맨과 판타스틱4를 볼수없는게 아쉽다. ,킹보이짱(king****),2014.05.25 03:21,2,1
736,10,액션포스모든게 완벽!! 깨알유머도 쩔어 그나저나 헐크는 끝판왕인갘ㅋㅋ로키패대기칠때 존웃 ,푸른달님(jjcv****),2014.05.17 11:50,2,1
737,10,쩐다..이걸 영화관에서 봤어야 했는데;.. 2편꼭본다 ,무후(mooh****),2014.05.06 23:29,2,1
738,10,슈퍼히어로들이  모여서 그런가 히어로물중에서 제일 갑이네그 와중에 신을 장난감처럼 가지고 노는 헐크 대박 ,월홍(nada****),2014.05.02 00:33,2,1
739,10,정말 재미이다 그리고 센스이다 ,수수경단긍민(zbxm****),2014.04.05 12:15,2,1
740,10,액션영화가이정도는되야지 훌륭한액션영화 이런게액션영화다 ,곰돌이(mero****),2014.03.05 20:24,2,1
741,10,다음작이 기대되내요 빨리 어벤저스2 나왔으면 좋겟다 ,서동훈(tjeh****),2014.03.04 22:02,2,1
742,5,아주 지극히 개인적으로 내용이 좀 허술했다고 생각 함. 거기다가 유치하기까지.. ,22(real****),2014.02.02 05:09,2,1
743,10,잘 만들어진 히어로 영화.볼거리도 괜찮고 내용도 ,함탱(hsh_****),2014.02.01 23:49,2,1
744,9,당신도 영웅이 되고싶은 적이 있었나요? ,송이버섯자(kyun****),2014.02.01 23:33,2,1
745,10,"I love you, Hiddleston♥Roki: "" kneel! ""Very very very very nice! ♥♥완전 멋있어요! ",김나현(aqqa****),2013.11.30 22:41,2,1
746,10,한국은 왜이런 영화 못만드냐 못만드는 이유가 머냐?? ,미라쥬(ruds****),2013.11.04 20:25,2,1
747,10,히어로들이 모인것만 해도 흥미진진! ,용더쿠(kyd9****),2013.11.04 18:56,2,1
748,10,극장에서.보고.평점을.안달았내 ㅋㅋ 지금덤 ,Lucky Guy(leeh****),2013.11.02 21:01,2,1
749,10,약간 유치해서 10대한테 인기가 많은 건가? 뭐 어쨌든 세계 흥행 순위 3위인 최고의 영화인것 같다. ,사우론(sahy****),2013.11.02 20:41,2,1
750,10,아끼는 영화 탑5안에 듬!!ㅇ하도 많이 봐서 자막까지 외울정도ㅋㅋㅋ ,거지(hana****),2013.10.22 16:36,2,1
751,10,10번은 본 것 같습니다...진짜 아무리 봐도 쩌네요 ,mspa****,2013.10.11 10:56,2,1
752,9,스토리는 눈감아주고 볼수있는 액션영화의 대표작 ,로보워리어(robo****),2013.08.18 10:07,2,1
753,10,로키로키로키로키로키드~~~~~~~~~~~ ,happyh(happ****),2013.08.17 13:32,2,1
754,10,언제나 꿈꾸던 내용들 ,qkrq****,2013.08.13 05:53,2,1
755,1,걍 아이언맨이 백배는 재미있다 지루해서 죽는줄 알았네 ,min_****,2012.05.05 16:54,2,1
756,1,졸린다 ㅠㅠ ,dark****,2012.05.05 15:58,2,1
757,10,평점 왜 이럼?? 잼는뎁 ,with****,2020.11.22 19:11,3,2
758,9,골목상권 한가운데 개장한 디즈니랜드 ,암흑사신펭수(kkw4****),2020.09.13 15:30,3,2
759,10,사실상 아이언맨 2.5 ,Liecow(jinw****),2018.08.09 04:46,3,2
760,10,왜 이제 봤을까요?  정말  최고! ,봄날(suga****),2016.06.12 00:27,3,2
761,10,"서로 다른 히어로들이 하나의 영화에 나오는 시도 자체가 너무 신선하고, 놀랍고, 재미있다. 후반부 뉴욕 액션 시퀀스는 감동 그 자체. 특히 토니 스타크 빌딩 나올때 진짜 기분이 묘함ㅋㅋ 다른 히어로 영화에 이스터 에...",후니훈(obri****),2016.02.29 00:07,3,2
762,9,준수한 히어로 짬뽕 무비. ,그림형제(kjj0****),2014.02.01 23:20,3,2
763,10,초딩때 처음 봤는데 충격이었다 ,richard(happ****),2018.04.30 19:34,4,3
764,2,악당들이 너무약해서 긴장감이없다. ,박근재(k550****),2016.09.10 17:58,4,3
765,10,매우 핵꿀잼 ㅋㅋ 너무재밋다 ㅋㅋㅋ ,BCSH(bore****),2016.05.07 04:18,4,3
766,10,나의20대로 돌아간 느낌.그때 같이 봤던 전남친들 다 생각나네 후. ,twot****,2021.08.21 18:38,9,8
767,8,관람객역시 오리지널을 능가할 것은 없다. ,akdrh(sp09****),2022.11.24 01:58,0,0
768,10,그냥 최고. 정말 재밌습니다 ,석재원(jaew****),2022.11.15 08:10,0,0
769,8,관람객크리스에반스 역시 폼 최고다... ,우우우(mii9****),2022.11.08 20:42,0,0
770,10,조스웨던 진짜 영화신 그자체 시절 ..마지막장면에   롱테이크 전투씬은 진짜 레전드다 이당시 어떤 감독이 이런 팀업 히어로물을 잘 살릴수 있을까 ,kkh(kkh0****),2022.11.08 18:00,0,0
771,10,관람객이게 벌써 10년 전 영화라니...모든 것의 시작을 다시 보고 온 느림이다. ,이안(9dkf****),2022.11.08 15:29,0,0
772,8,관람객어벤져스 다시 봐도 역시 잼있다.. ,give****,2022.11.07 10:25,0,0
773,10,관람객지금 관람해도 어벤져스의 팀업 액션들과 슈퍼히어로들의 카리스마들은 역시나 재미가 있네요. ,토토로(anis****),2022.10.31 11:35,0,0
774,10,관람객이때의 마블이 그립다 ,바쁘다바빠 현대사회(rura****),2022.10.29 19:06,0,0
775,8,관람객블랙ㅇㄷ 보고 실망해서 어벤져스 보니까 선녀다 10년전 영화인데도 ,jinooo(tory****),2022.10.28 20:42,0,0
776,8,관람객팀업 히어로물의 역사적인 빌드업 ,wann****,2022.10.26 07:18,0,0
777,10,관람객마블 전설의 시작 ,콰드리폴리오(daeh****),2022.10.25 18:35,0,0
778,10,관람객10년이 지나 지금 영화관에서 봐도 소름돋는 시퀀스... 마블은 이렇게 훌륭했었는데 어쩌다... ,카라스(asdf****),2022.10.25 17:16,0,0
779,10,"약간 루즈한 감도 있지만 1편이니까 뭐,, 10년이 지난 지금은 원년 멤버 6명이 뭉쳐있는 것만으로도 짜릿함 ",이윤정(qpry****),2022.10.25 16:20,0,0
780,9,관람객10년이 지나 다시 봐도 여러모로 매우 탁월한 MCU 팀업의 시작 ,FC(fcbm****),2022.10.24 15:22,0,0
781,8,관람객이런게 블럭버스터인듯 ㅎㅎ 너무 재밌다 ,투유(jsum****),2022.10.24 08:58,0,0
782,7,모두가 모인다는 건 이런 것. 모이고 스며들어 장엄하게 끝낸다. MCU 엔터테인먼트의 시작이자 정점 ,바람(brow****),2022.09.21 02:24,0,0
783,7,,웅(ywoo****),2022.08.14 10:06,0,0
784,10,전설의 시작 ! ㄷ ㄷ 이게 영화지 ,stryper(kksa****),2022.05.22 23:59,0,0
785,10,몰입도 진짜 좋았고 어벤져스 시리즈 중에 최애 ,민웅규(minw****),2022.05.15 14:43,0,0
786,10,이제 이 영화도 10년 먹었구나 ,신민재(maxs****),2022.04.26 19:07,0,0
787,10,전설의 시작 영화보는데 소개팅녀는 아오안 ,뉴타입(seun****),2022.04.11 23:55,0,0
788,8," 어벤져스가 한곳에 모였을때 겁나 멋있었음 , 약간 아쉬운 느낌이 없지 않아 있었음헐크 먼가 너무 귀엽당..ㅋㅋㅋㅋ 마지막에 겁나 슬플뻔했는데 헐크 쵝오 ㅋㅋ ",nyong510(love****),2022.01.15 13:07,0,0
789,10,10년 전... 세월 ㅠㅠ ,이시온(sean****),2022.01.10 16:09,0,0
790,10,,이윤서(lysd****),2022.01.02 22:22,0,0
791,7,전형적인 미국st 영웅 무비 ,허임(hyye****),2018.02.26 09:18,0,0
792,8,음... 머리카락으로 맞으면 아픈가? 엄청 고통스러워하네 ,타코야키(dmlw****),2017.05.10 19:16,0,0
793,10,내 인생 가장 재미있는 히어로 영화! 저 많은 훌륭한 배우들을 어떻게 조화롭게 그렸을까 놀랍다! ,wonnie(hyee****),2015.09.09 22:58,0,0
794,7,이만하면 쾌조의 스타트 ,SadMusic(jusp****),2015.05.23 07:57,0,0
795,9,마블 영화중에 가장 최고라고 말할 수 있다 ,김인천(stun****),2015.05.08 19:23,0,0
796,8,뭉치면 못하는게 없는 영웅들 ,D4lt(hamj****),2015.05.06 20:05,0,0
797,7,아이언맨이 너무 악역처럼나옴 ,댄쑤닥(hyun****),2015.05.03 14:01,0,0
798,7,퀄리티는 정말 좋지만 전 편들을 안본사람으로서 이해가 조금 어렵다 ㅠ ,김선희(ecio****),2015.05.03 13:18,0,0
799,9,이렇게 재밌는 영화를 왜 이제야 봤지ㅋㅋㅋ ,Where Am I(swhn****),2015.05.01 14:56,0,0
800,7,마블을 원래 알았다면 더 재미있게 봤을 것 같은데... 뭐가 와닿지가 않는다.  그럼에도 시간때울 정도는 되는 것 같다.  머리를 비우고 화려함에 잠시 몸을 맡길 2시간여를 보내기엔 충분한 듯 ,프리덤(boym****),2015.04.26 20:20,0,0
801,9,CG 굿ㅋㅋㅋ능력자들!! ,killpac(2109****),2015.04.25 21:44,0,0
802,10,재밌다 싸우는 장면 2편도 기대된다 헐크 기대 ,이루(ndm1****),2015.04.07 18:38,0,0
803,10,빨리나와라라라라랄ㅏ ,maeh****,2015.03.31 23:35,0,0
804,10,말이 필요 없음ㅠㅠ..너무재밌다 ,꽃핀다(nrz6****),2015.03.15 22:23,0,0
805,10,취향저격.... 재밌다 재밌어!!!! ,ㅇㅇ(a340****),2015.03.08 01:28,0,0
806,10,이건 10점 줘야됌 아 졸잼ㅋㅋㅋㅋ 아이언맨보고 토니에 빠져서 어벤져스까지 보게됬는데 아이언맨이랑 헐크 빼곤 다 모르는 캐릭터?들이였던게 좀 아쉽.. 영화를 잘 안보는편이라 ㅋㅋ 무튼 역시 아이언맨 ㅠㅠㅠ 로버트 다...,ㅇ(jjin****),2015.03.06 22:27,0,0
807,10,최고훌륭함2탄 꼭봐야지 ,vpvk****,2015.02.14 22:46,0,0
808,9,아주 재밌어 아주 잘만들었구나 ,축구하자(sung****),2015.02.13 21:13,0,0
809,10,9점에서 10점으로 정정함!!  마블최고의 오락액션영화! ,sbt6****,2015.02.10 02:13,0,0
810,8,후반의 급 엉성한 전개가 좀 걸리지만 히어로물 영화니 그 정도는 애교로 넘어갈 수 있다. 마블의 수작 중 하나로 남을 것 같다 ,poll****,2015.02.08 03:01,0,0
811,8,그래픽은 좋으나 이야기거리가 별로 없다 ,akwl****,2015.02.07 10:50,0,0
812,8,오락영화이긴하나 너무 근사하게 잘만든 영화 ,맨유유로파우승(lhsz****),2015.02.03 07:57,0,0
813,10,정말 재미있습니다~! ,정은이(pen2****),2015.02.02 14:57,0,0
814,10,극장에서 봐야 사는 영화 ,뽀식쉬(dldn****),2015.02.02 00:07,0,0
815,10,최고 영화 추천합니다. ,이준구(eles****),2015.01.24 12:15,0,0
816,9,확실히 눈이 즐거운 영화 ^^  제가 좋아하는 히어로들이 한 스크린에 모여 있다는거 자체로도 흥분되고 좋네요 ,푸른하늘(holl****),2015.01.17 17:57,0,0
817,8,조르잼ㅎㅋ잼잼...! ,영(erin****),2015.01.17 14:49,0,0
818,7,액션은 좋았는데 스토리 진짜 뜬금없다.... ,야생의아들(sjzm****),2015.01.16 23:22,0,0
819,10,영웅들이 모두 나오는 영화라 정말 재미있게 봤고 마지막 부분 진짜 멋있었어요!!! ,수경(aach****),2015.01.15 20:07,0,0
820,10,굿샷!!!!액션 쥑이네....ㅋㅋ ,whit****,2015.01.15 15:33,0,0
821,7,헐리우드 파워레인저 같았음ㅋㅋㅋ ,leey****,2015.01.14 17:56,0,0
822,7,2015.01.04 ,zyeo****,2015.01.04 21:41,0,0
823,10,DC 코믹스들도 다 모여서 팀 만들고 비슷한 영화들 만들면 재미있을것 같아요 세기의 듀얼들... ,카게도라(hsut****),2015.01.04 19:24,0,0
824,10,한 영화에 모인 히어로들로도 볼거리가 충분함 ,secondhand(phys****),2015.01.04 00:42,0,0
825,10,마블 너무좋아요 어벤져스다음에 아직 나올게 더있다니 기분좋네요 ,벌집(tlst****),2014.12.25 01:40,0,0
826,10,어벤져스는 그냥 최고 그 자체다. ,언군(owen****),2014.12.20 22:54,0,0
827,10,와 최고다 ㅋㅋ 캐릭터들 개성이 강하고 유머감각 개쩔..ㅋㅋ 무엇보다 후반부 액션신의 짜임새만으로도 10점 줄만함 ,qmff****,2014.12.18 06:53,0,0
828,8,마블사의 야심작. 각 캐릭터의 능력을 잘 살렸다. ,끽끽이(yong****),2014.12.12 23:35,0,0
829,10,"유치한 소재, 뻔한결말이지만...과정은 재밋고, 눈은 즐겁다 ",LA류현진(king****),2014.12.10 09:12,0,0
830,9,"The Avengers, 2012 ",12sdowmxq(shyg****),2014.12.01 02:45,0,0
831,10,1점 알바 뭐냐 그냥 말이 필요없이 10점 ,MatA(chlw****),2014.11.30 23:53,0,0
832,9,기대만발드드드드듣극? ,celibrity(gbut****),2014.11.04 23:07,0,0
833,10,"엄청나게 재밌었는데 문제는 히어로들이 많아서 진짜 재대로된 전투씬이 별로 없었고, 그리고 아이언맨1,2,토르,헐크,캡틴아메리카를 다 봐야 스토리가 이해가 간다는것... ",aria****,2014.10.03 20:18,0,0
